Method,Model,Accuracy,Precision,Recall,F1
mir,ANN,0.8024691358024691,0.8046636120965085,0.8024691358024691,0.8025940725501284
mir,CNN,0.8345679012345679,0.8357107589240488,0.8345679012345679,0.8346198018659716
