epoch,accuracy,precision,recall,f1
1.0,0.5160493827160494,0.4971652367998884,0.5160493827160494,0.49285964789717635
2.0,0.5358024691358024,0.5246764839655201,0.5358024691358024,0.5245258606492336
3.0,0.48148148148148145,0.47917476740705767,0.48148148148148145,0.46654310194262844
4.0,0.5111111111111111,0.5000668727310115,0.5111111111111111,0.5035503978855136
5.0,0.49135802469135803,0.47904524034279167,0.49135802469135803,0.48207655074698147
5.0,0.49135802469135803,0.47904524034279167,0.49135802469135803,0.48207655074698147
