Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.8197530864197531,0.8246302923288871,0.8197530864197531,0.8190469976119586
Gradient Boosting,0.7901234567901234,0.7937686705519716,0.7901234567901234,0.7896386746164098
KNN,0.745679012345679,0.7478718906715982,0.745679012345679,0.7455343849248038
Random Forest,0.7802469135802469,0.7834617621317675,0.7802469135802469,0.7791909303700274
Decision Tree,0.6888888888888889,0.6868679044132929,0.6888888888888889,0.684341725412373
SVM,0.8123456790123457,0.8148891518562502,0.8123456790123457,0.8118711789720239
