Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.817283950617284,0.8188226267061313,0.817283950617284,0.8175521920734646
Gradient Boosting,0.7728395061728395,0.7745271094108304,0.7728395061728395,0.7722462573315286
KNN,0.7308641975308642,0.7363578889513804,0.7308641975308642,0.7261290712967093
Random Forest,0.7802469135802469,0.7815733768072787,0.7802469135802469,0.7802436859517469
Decision Tree,0.6765432098765433,0.675238217390197,0.6765432098765433,0.6756151894794775
SVM,0.8148148148148148,0.8161741715825815,0.8148148148148148,0.8149774054747918
