Method,Model,Accuracy,Precision,Recall,F1
etc,ANN,0.7901234567901234,0.7890067674374214,0.7901234567901234,0.7877183647924608
etc,CNN,0.7901234567901234,0.7974390001639743,0.7901234567901234,0.791395066877682
