Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.8123456790123457,0.8159189504450839,0.8123456790123457,0.8122845666445854
Gradient Boosting,0.7679012345679013,0.7713427754195777,0.7679012345679013,0.7671840699094368
KNN,0.7185185185185186,0.7290931583125381,0.7185185185185186,0.7148015410226494
Random Forest,0.7975308641975308,0.8040780466981805,0.7975308641975308,0.7975433607219408
Decision Tree,0.7086419753086419,0.7055150257897291,0.7086419753086419,0.7056574408060622
SVM,0.8074074074074075,0.81208438370086,0.8074074074074075,0.8081479262977438
