Method,Model,Accuracy,Precision,Recall,F1
fscs,ANN,0.7234567901234568,0.7248181328008574,0.7234567901234568,0.7198124340688891
fscs,CNN,0.745679012345679,0.7535044211230177,0.745679012345679,0.7482549530526054
