epoch,accuracy,precision,recall,f1
1.0,0.3851851851851852,0.32014593163020005,0.3851851851851852,0.32391044604968033
2.0,0.4148148148148148,0.41396051006356965,0.4148148148148148,0.38413065298456384
3.0,0.4148148148148148,0.4245983633827074,0.4148148148148148,0.4012264410601647
4.0,0.4074074074074074,0.3980099818461628,0.4074074074074074,0.3840947163117883
5.0,0.43209876543209874,0.43594121228326266,0.43209876543209874,0.4098860543050653
5.0,0.43209876543209874,0.43594121228326266,0.43209876543209874,0.4098860543050653
