Method,Model,Accuracy,Precision,Recall,F1
mi,ANN,0.7703703703703704,0.7722796895082334,0.7703703703703704,0.7660145408180954
mi,CNN,0.7530864197530864,0.7627971998446235,0.7530864197530864,0.7547623154598262
