Method,Model,Accuracy,Precision,Recall,F1
vt,ANN,0.7950617283950617,0.7970259668375328,0.7950617283950617,0.7935314354642035
vt,CNN,0.8123456790123457,0.8158362161415977,0.8123456790123457,0.8132739078205965
