Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.8296296296296296,0.8293495024630776,0.8296296296296296,0.8289615791939862
Gradient Boosting,0.7851851851851852,0.7841230151996434,0.7851851851851852,0.7842987960978192
KNN,0.7580246913580246,0.7556228985124249,0.7580246913580246,0.7547589919144402
Random Forest,0.7925925925925926,0.7946364415741926,0.7925925925925926,0.7927592588217
Decision Tree,0.6765432098765433,0.6742015442907979,0.6765432098765433,0.6734902765010684
SVM,0.8049382716049382,0.8047506882482344,0.8049382716049382,0.803427637399597
