Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.8271604938271605,0.8306976943703425,0.8271604938271605,0.8272875658604565
Gradient Boosting,0.782716049382716,0.7872799073936602,0.782716049382716,0.7840831454244922
KNN,0.7382716049382716,0.7412288222456069,0.7382716049382716,0.7378909108233307
Random Forest,0.7753086419753087,0.7796540979973673,0.7753086419753087,0.7760772230629388
Decision Tree,0.671604938271605,0.6745648092445272,0.671604938271605,0.6728402290935839
SVM,0.8074074074074075,0.814159867310471,0.8074074074074075,0.806402465389141
