Method,Model,Accuracy,Precision,Recall,F1
pc,ANN,0.7777777777777778,0.7868302976242778,0.7777777777777778,0.7729431102946367
pc,CNN,0.8024691358024691,0.805661834288617,0.8024691358024691,0.8035203064298139
