Method,Model,Accuracy,Precision,Recall,F1
mi,ANN,0.8049382716049382,0.8038041101396675,0.8049382716049382,0.8033567272800989
mi,CNN,0.8049382716049382,0.8082399795397606,0.8049382716049382,0.8060336183561163
