Method,Model,Accuracy,Precision,Recall,F1
skb,ANN,0.7407407407407407,0.7406735321241307,0.7407407407407407,0.736862133325455
skb,CNN,0.7654320987654321,0.7707621757672171,0.7654320987654321,0.7662047187130794
