Accuracy,Precision,Recall,F1,Method,Model,Optimizer,TimeSec,OptFolder,SourceFile
0.854320987654321,0.8550990731303747,0.854320987654321,0.8538856956880082,mir,Logistic Regression,Randomized,2.06831693649292,omir,randomized_search_results.csv
0.8049382716049382,0.8056913453025877,0.8049382716049382,0.8051871700527309,mir,Gradient Boosting,Randomized,47.37012910842896,omir,randomized_search_results.csv
0.7876543209876543,0.7913070219788177,0.7876543209876543,0.785426612416821,mir,KNN,Randomized,0.3975818157196045,omir,randomized_search_results.csv
0.8049382716049382,0.8066638140110189,0.8049382716049382,0.8055639640144535,mir,Random Forest,Randomized,10.892518281936646,omir,randomized_search_results.csv
0.7333333333333333,0.73701915487857,0.7333333333333333,0.7342154788239782,mir,Decision Tree,Randomized,0.109208345413208,omir,randomized_search_results.csv
0.7975308641975308,0.7982996915131991,0.7975308641975308,0.797176094112079,mir,SVM,Randomized,3.8119940757751465,omir,randomized_search_results.csv
0.8567901234567902,0.8579573623843115,0.8567901234567902,0.8563993232123996,mir,Logistic Regression,Grid,0.0862481594085693,omir,grid_search_results.csv
0.8074074074074075,0.8071965356787434,0.8074074074074075,0.8072192334542073,mir,Gradient Boosting,Grid,12.758259296417236,omir,grid_search_results.csv
0.7802469135802469,0.7836272257520275,0.7802469135802469,0.7779553071808196,mir,KNN,Grid,0.1792130470275879,omir,grid_search_results.csv
0.8049382716049382,0.8052573407368797,0.8049382716049382,0.8048787794944016,mir,Random Forest,Grid,1.5904309749603271,omir,grid_search_results.csv
0.6888888888888889,0.7026333062618572,0.6888888888888889,0.6910780985651617,mir,Decision Tree,Grid,0.0488240718841552,omir,grid_search_results.csv
0.8246913580246914,0.8280930325733192,0.8246913580246914,0.82490949557008,mir,SVM,Grid,0.8560690879821777,omir,grid_search_results.csv
0.854320987654321,0.8550990731303747,0.854320987654321,0.8538856956880082,mir,Logistic Regression,Bayes,11.54327392578125,omir,bayes_search_results.csv
0.8197530864197531,0.8194713605606851,0.8197530864197531,0.8195779860421989,mir,Gradient Boosting,Bayes,137.1304292678833,omir,bayes_search_results.csv
0.7728395061728395,0.7744369687059746,0.7728395061728395,0.771222519384301,mir,KNN,Bayes,13.487138986587524,omir,bayes_search_results.csv
0.8148148148148148,0.8163853205364834,0.8148148148148148,0.8146571497224925,mir,Random Forest,Bayes,28.584919691085812,omir,bayes_search_results.csv
0.6888888888888889,0.7026333062618572,0.6888888888888889,0.6910780985651617,mir,Decision Tree,Bayes,15.767925024032593,omir,bayes_search_results.csv
0.8148148148148148,0.8157701948493016,0.8148148148148148,0.8149733779951345,mir,SVM,Bayes,18.473135471343998,omir,bayes_search_results.csv
0.7975308641975308,0.7987759926727172,0.7975308641975308,0.796635465303291,mu,Logistic Regression,Randomized,1.9563310146331787,omu,randomized_search_results.csv
0.7753086419753087,0.7762816008038992,0.7753086419753087,0.7748341662338477,mu,Gradient Boosting,Randomized,44.28389596939087,omu,randomized_search_results.csv
0.7160493827160493,0.726991186285962,0.7160493827160493,0.7150257352940921,mu,KNN,Randomized,0.3666069507598877,omu,randomized_search_results.csv
0.7753086419753087,0.7827782703589976,0.7753086419753087,0.7771589982537098,mu,Random Forest,Randomized,10.68268609046936,omu,randomized_search_results.csv
0.7234567901234568,0.7263604591533648,0.7234567901234568,0.724331538212575,mu,Decision Tree,Randomized,0.1036796569824218,omu,randomized_search_results.csv
0.7555555555555555,0.7544687874977476,0.7555555555555555,0.754557448770084,mu,SVM,Randomized,4.947569370269775,omu,randomized_search_results.csv
0.7975308641975308,0.7989527375758513,0.7975308641975308,0.7968103149570304,mu,Logistic Regression,Grid,0.0785481929779052,omu,grid_search_results.csv
0.7703703703703704,0.7733386955476609,0.7703703703703704,0.7711378337030637,mu,Gradient Boosting,Grid,12.385345458984377,omu,grid_search_results.csv
0.725925925925926,0.7338732861815394,0.725925925925926,0.7261941909703584,mu,KNN,Grid,0.1814820766448974,omu,grid_search_results.csv
0.7901234567901234,0.7955908599424033,0.7901234567901234,0.7917054256232755,mu,Random Forest,Grid,1.6191415786743164,omu,grid_search_results.csv
0.7037037037037037,0.707141802402237,0.7037037037037037,0.7048910424717499,mu,Decision Tree,Grid,0.0498440265655517,omu,grid_search_results.csv
0.7654320987654321,0.7664943769680611,0.7654320987654321,0.7646369172063945,mu,SVM,Grid,0.826744794845581,omu,grid_search_results.csv
0.8024691358024691,0.8038719106203651,0.8024691358024691,0.8020891964607744,mu,Logistic Regression,Bayes,12.95844793319702,omu,bayes_search_results.csv
0.7901234567901234,0.7887061073318352,0.7901234567901234,0.7881472066679803,mu,Gradient Boosting,Bayes,95.2841432094574,omu,bayes_search_results.csv
0.7185185185185186,0.727124316166761,0.7185185185185186,0.7185011052052215,mu,KNN,Bayes,10.088349103927612,omu,bayes_search_results.csv
0.7802469135802469,0.7856435308526282,0.7802469135802469,0.7816431416740266,mu,Random Forest,Bayes,32.625187158584595,omu,bayes_search_results.csv
0.7530864197530864,0.7619328299136705,0.7530864197530864,0.7536693930610812,mu,Decision Tree,Bayes,11.164406776428224,omu,bayes_search_results.csv
0.7604938271604939,0.7623395756775478,0.7604938271604939,0.759825013566113,mu,SVM,Bayes,18.396847248077396,omu,bayes_search_results.csv
0.8271604938271605,0.8306976943703425,0.8271604938271605,0.8272875658604565,vt,Logistic Regression,Randomized,1.373750925064087,ovt,randomized_search_results.csv
0.7975308641975308,0.8007293630066249,0.7975308641975308,0.797771879839559,vt,Gradient Boosting,Randomized,46.8578941822052,ovt,randomized_search_results.csv
0.7802469135802469,0.784002336103817,0.7802469135802469,0.7763821763765151,vt,KNN,Randomized,0.4419224262237549,ovt,randomized_search_results.csv
0.8,0.8063918451982263,0.8,0.8005622220545829,vt,Random Forest,Randomized,10.222911596298218,ovt,randomized_search_results.csv
0.7333333333333333,0.7395937597643799,0.7333333333333333,0.7352139080933621,vt,Decision Tree,Randomized,0.1026535034179687,ovt,randomized_search_results.csv
0.8,0.8038937656993214,0.8,0.7990330703119287,vt,SVM,Randomized,3.918861627578736,ovt,randomized_search_results.csv
0.8296296296296296,0.8327225666174368,0.8296296296296296,0.8297242618681727,vt,Logistic Regression,Grid,0.0766043663024902,ovt,grid_search_results.csv
0.782716049382716,0.7872799073936602,0.782716049382716,0.7840831454244922,vt,Gradient Boosting,Grid,12.576952695846558,ovt,grid_search_results.csv
0.7703703703703704,0.7742418890976811,0.7703703703703704,0.76886813246251,vt,KNN,Grid,0.204859972000122,ovt,grid_search_results.csv
0.7975308641975308,0.8035849562762433,0.7975308641975308,0.7984616882006077,vt,Random Forest,Grid,1.7168004512786863,ovt,grid_search_results.csv
0.7209876543209877,0.7253955004017402,0.7209876543209877,0.7214005992053278,vt,Decision Tree,Grid,0.0487475395202636,ovt,grid_search_results.csv
0.8074074074074075,0.814159867310471,0.8074074074074075,0.806402465389141,vt,SVM,Grid,0.7275397777557373,ovt,grid_search_results.csv
0.8296296296296296,0.8327225666174368,0.8296296296296296,0.8297242618681727,vt,Logistic Regression,Bayes,12.694780349731444,ovt,bayes_search_results.csv
0.8,0.8017111388204234,0.8,0.8001501434881712,vt,Gradient Boosting,Bayes,111.40921592712402,ovt,bayes_search_results.csv
0.7703703703703704,0.7807176150275598,0.7703703703703704,0.7646369698829795,vt,KNN,Bayes,13.195663213729858,ovt,bayes_search_results.csv
0.7901234567901234,0.7939213782732426,0.7901234567901234,0.7903986096810109,vt,Random Forest,Bayes,31.017380475997925,ovt,bayes_search_results.csv
0.7234567901234568,0.7307338311306565,0.7234567901234568,0.7241041171563843,vt,Decision Tree,Bayes,12.325693130493164,ovt,bayes_search_results.csv
0.8074074074074075,0.814432139611351,0.8074074074074075,0.8066418756561233,vt,SVM,Bayes,17.217844009399414,ovt,bayes_search_results.csv
