Method,Model,Accuracy,Precision,Recall,F1
vt,ANN,0.8049382716049382,0.8084153690417922,0.8049382716049382,0.8042539844554255
vt,CNN,0.817283950617284,0.8186200876798183,0.817283950617284,0.8177789674428746
