Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.8419753086419753,0.8407285815972938,0.8419753086419753,0.8409320388894963
Gradient Boosting,0.7802469135802469,0.7821259774406484,0.7802469135802469,0.780741083081455
KNN,0.7530864197530864,0.7536893757718178,0.7530864197530864,0.7529142940372929
Random Forest,0.8,0.8022371866816312,0.8,0.8007639303836486
Decision Tree,0.6888888888888889,0.6886312429406434,0.6888888888888889,0.6880238582521789
SVM,0.817283950617284,0.8168259971494506,0.817283950617284,0.8162557171619267
