Method,Model,Accuracy,Precision,Recall,F1
mir,ANN,0.7777777777777778,0.7812719005161298,0.7777777777777778,0.7757978002773157
mir,CNN,0.8395061728395061,0.8402690328246902,0.8395061728395061,0.8392407107584106
