Method,Model,Accuracy,Precision,Recall,F1
pc,ANN,0.7432098765432099,0.7485442109493037,0.7432098765432099,0.7346469253617207
pc,CNN,0.7580246913580246,0.7637706288432964,0.7580246913580246,0.7584866953724302
