Method,Model,Accuracy,Precision,Recall,F1
mir,ANN,0.8197530864197531,0.8196744834107721,0.8197530864197531,0.818508153148841
mir,CNN,0.8395061728395061,0.8395269801636842,0.8395061728395061,0.838942459028229
