epoch,accuracy,precision,recall,f1
1.0,0.3530864197530864,0.36174214253711684,0.3530864197530864,0.3357814481657668
2.0,0.3851851851851852,0.38720576422082675,0.3851851851851852,0.37375381585209466
3.0,0.4024691358024691,0.40216156244702833,0.4024691358024691,0.39475097893218913
4.0,0.42962962962962964,0.44100434990411563,0.42962962962962964,0.40968584681561004
5.0,0.42962962962962964,0.44010671590503525,0.42962962962962964,0.4130359652484164
5.0,0.42962962962962964,0.44010671590503525,0.42962962962962964,0.4130359652484164
