Accuracy,Precision,Recall,F1,Method,Model,Optimizer,TimeSec
0.8,0.7987000107476299,0.8,0.7987742016516626,etc,Logistic Regression,Randomized,3.3767905235290527
0.7679012345679013,0.7686936828421638,0.7679012345679013,0.7663867478749187,etc,Gradient Boosting,Randomized,91.08933401107788
0.7308641975308642,0.7381344678399884,0.7308641975308642,0.727799678806248,etc,KNN,Randomized,0.4240398406982422
0.762962962962963,0.7699197675347199,0.762962962962963,0.7606640964996269,etc,Random Forest,Randomized,10.376917362213135
0.6814814814814815,0.6873821991221425,0.6814814814814815,0.6789481050713788,etc,Decision Tree,Randomized,0.28239011764526367
0.7703703703703704,0.7697771984167383,0.7703703703703704,0.7694161169436157,etc,SVM,Randomized,11.114720582962036
