Feature,Weight
PHQ4 <= -0.98,0.15771981073325309
PHQ7 <= -0.61,0.1508611651651167
PHQ6 <= -0.75,0.1290653191053696
PHQ2 <= -0.75,0.12293498742001734
PHQ5 <= -0.48,0.10628957875026876
-1.04 < PHQ9 <= -0.16,0.045541599832485506
PSS10 <= -0.37,-0.013655260283767756
PSS1 <= -0.29,-0.011536368434100752
PSS5 <= -0.16,0.011400394660689882
PSS4 <= -0.30,0.01022428603062361
PSS2 <= -0.28,0.007829472995739705
PSS3 <= -0.64,0.007366322665331958
PSS9 <= -0.36,0.0003439265514856832
