Method,Model,Accuracy,Precision,Recall,F1
fscs,ANN,0.7777777777777778,0.7808679424304781,0.7777777777777778,0.7744622416012056
fscs,CNN,0.8049382716049382,0.8058091200066508,0.8049382716049382,0.8035863961589993
