Method,Model,Accuracy,Precision,Recall,F1
pc,ANN,0.7703703703703704,0.7833613453578748,0.7703703703703704,0.7642464135953195
pc,CNN,0.7925925925925926,0.7968237197870534,0.7925925925925926,0.7937676832519116
