Method,Model,Accuracy,Precision,Recall,F1
pc,ANN,0.8024691358024691,0.8018237767104376,0.8024691358024691,0.7998404330475102
pc,CNN,0.7753086419753087,0.7808662514513055,0.7753086419753087,0.7764206716570932
