Method,Model,Accuracy,Precision,Recall,F1
mi,ANN,0.8024691358024691,0.8016993436464147,0.8024691358024691,0.8005670998431772
mi,CNN,0.8123456790123457,0.8126715355974615,0.8123456790123457,0.8124490679023902
