Accuracy,Precision,Recall,F1,Method,Model,Optimizer,TimeSec
0.7975308641975308,0.7989527375758513,0.7975308641975308,0.7968103149570304,mu,Logistic Regression,Grid,0.07854819297790527
0.7703703703703704,0.7733386955476609,0.7703703703703704,0.7711378337030637,mu,Gradient Boosting,Grid,12.385345458984375
0.725925925925926,0.7338732861815394,0.725925925925926,0.7261941909703584,mu,KNN,Grid,0.18148207664489746
0.7901234567901234,0.7955908599424033,0.7901234567901234,0.7917054256232755,mu,Random Forest,Grid,1.6191415786743164
0.7037037037037037,0.707141802402237,0.7037037037037037,0.7048910424717499,mu,Decision Tree,Grid,0.04984402656555176
0.7654320987654321,0.7664943769680611,0.7654320987654321,0.7646369172063945,mu,SVM,Grid,0.826744794845581
