Method,Model,Accuracy,Precision,Recall,F1
rfe,ANN,0.8074074074074075,0.8094961492077262,0.8074074074074075,0.8071199163086422
rfe,CNN,0.7975308641975308,0.8018940938571758,0.7975308641975308,0.7983483078797216
