Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.8271604938271605,0.8311948509594571,0.8271604938271605,0.827344083091447
Gradient Boosting,0.7802469135802469,0.7830476653977146,0.7802469135802469,0.7809325985143423
KNN,0.7308641975308642,0.7363533319596122,0.7308641975308642,0.7289450549857195
Random Forest,0.7654320987654321,0.7695604062799829,0.7654320987654321,0.7653467159945009
Decision Tree,0.6617283950617284,0.6713722620190413,0.6617283950617284,0.6644878327082291
SVM,0.8024691358024691,0.8057832392770389,0.8024691358024691,0.8024605448632344
