Method,Model,Accuracy,Precision,Recall,F1
mi,ANN,0.7777777777777778,0.7773607220666044,0.7777777777777778,0.7766058747706756
mi,CNN,0.7530864197530864,0.7640764724722124,0.7530864197530864,0.7552744778094618
