Method,Model,Accuracy,Precision,Recall,F1
mir,ANN,0.8246913580246914,0.823521976364931,0.8246913580246914,0.8226693722983839
mir,CNN,0.8197530864197531,0.8207432194614537,0.8197530864197531,0.8196590163500626
