Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.8246913580246914,0.8259205245551349,0.8246913580246914,0.8246326951026695
Gradient Boosting,0.762962962962963,0.7635781053777012,0.762962962962963,0.7618177479073187
KNN,0.7012345679012346,0.7149546393217371,0.7012345679012346,0.6945171943353876
Random Forest,0.782716049382716,0.7858048633901282,0.782716049382716,0.7821725484203135
Decision Tree,0.6592592592592592,0.6588312219883335,0.6592592592592592,0.6582984643372359
SVM,0.817283950617284,0.8176841209025116,0.817283950617284,0.8169950547057787
