epoch,accuracy,precision,recall,f1
1.0,0.3802469135802469,0.3752411508287393,0.3802469135802469,0.35315643791699486
2.0,0.38765432098765434,0.3681230523549129,0.38765432098765434,0.3507195779453718
3.0,0.3925925925925926,0.3921751632826439,0.3925925925925926,0.3850114367293208
4.0,0.4,0.3945894479293718,0.4,0.37578861449389617
5.0,0.4074074074074074,0.41335055724166936,0.4074074074074074,0.39302031034179946
5.0,0.4074074074074074,0.41335055724166936,0.4074074074074074,0.39302031034179946
