epoch,accuracy,precision,recall,f1
1.0,0.37037037037037035,0.29812589661972383,0.37037037037037035,0.2997237998540688
2.0,0.3950617283950617,0.38196877280450975,0.3950617283950617,0.3556650334856905
3.0,0.4074074074074074,0.4037722364733198,0.4074074074074074,0.3839949953547059
4.0,0.43209876543209874,0.424873257085596,0.43209876543209874,0.40474481349099756
5.0,0.4345679012345679,0.43306970657332516,0.4345679012345679,0.4084890940747257
5.0,0.4345679012345679,0.43306970657332516,0.4345679012345679,0.4084890940747257
