Method,Model,Accuracy,Precision,Recall,F1
mu,ANN,0.8049382716049382,0.8065472916090922,0.8049382716049382,0.8033697943145282
mu,CNN,0.7802469135802469,0.7931820195893092,0.7802469135802469,0.7825355788668346
