Method,Model,Accuracy,Precision,Recall,F1
mi,ANN,0.8074074074074075,0.8068405222358768,0.8074074074074075,0.8061919975585067
mi,CNN,0.782716049382716,0.7910960116915756,0.782716049382716,0.7835837146885611
