Method,Model,Accuracy,Precision,Recall,F1
rfe,ANN,0.8123456790123457,0.8129812351006166,0.8123456790123457,0.8118113974445297
rfe,CNN,0.8123456790123457,0.8179150881943283,0.8123456790123457,0.8138488639022416
