Method,Model,Accuracy,Precision,Recall,F1
fscs,ANN,0.7950617283950617,0.7959741637810718,0.7950617283950617,0.7951053619835878
fscs,CNN,0.8074074074074075,0.8144082964699182,0.8074074074074075,0.8093413068512294
