Model,Accuracy,Precision,Recall,F1
Logistic Regression,0.8395061728395061,0.8428132188262805,0.8395061728395061,0.8399014512952893
Gradient Boosting,0.7851851851851852,0.7868963201412719,0.7851851851851852,0.7856588288413311
KNN,0.7086419753086419,0.7118305583210587,0.7086419753086419,0.7059622870281943
Random Forest,0.7901234567901234,0.7903457685609729,0.7901234567901234,0.7897128374683635
Decision Tree,0.671604938271605,0.6694972856458772,0.671604938271605,0.6701380084711571
SVM,0.8197530864197531,0.8224548240643956,0.8197530864197531,0.8198367677898121
