epoch,accuracy,precision,recall,f1
1.0,0.5111111111111111,0.5058950635884847,0.5111111111111111,0.4826478163922762
2.0,0.5308641975308642,0.5282954602716508,0.5308641975308642,0.5258831993216196
3.0,0.5209876543209877,0.5260711675974177,0.5209876543209877,0.5039044764988923
4.0,0.5259259259259259,0.521158640850657,0.5259259259259259,0.5224950590131746
5.0,0.5259259259259259,0.5170102137231767,0.5259259259259259,0.5185435697995506
5.0,0.5259259259259259,0.5170102137231767,0.5259259259259259,0.5185435697995506
