epoch,accuracy,precision,recall,f1
1.0,0.454320987654321,0.39205681976299805,0.454320987654321,0.3819778672384775
2.0,0.5012345679012346,0.456788787678363,0.5012345679012346,0.4638003010536209
3.0,0.5111111111111111,0.5169568377310313,0.5111111111111111,0.5009797165403069
4.0,0.5382716049382716,0.5414845494524695,0.5382716049382716,0.5388835581215913
5.0,0.508641975308642,0.504674239211894,0.508641975308642,0.5038964881547559
5.0,0.508641975308642,0.504674239211894,0.508641975308642,0.5038964881547559
