epoch,accuracy,precision,recall,f1
1.0,0.4888888888888889,0.4712263247746644,0.4888888888888889,0.4627275559671629
2.0,0.5012345679012346,0.5018902626951386,0.5012345679012346,0.49525171058174255
3.0,0.5061728395061729,0.49770170184754664,0.5061728395061729,0.48249712778421194
4.0,0.5111111111111111,0.5062426013479532,0.5111111111111111,0.5027238740616785
5.0,0.5037037037037037,0.4887894583697052,0.5037037037037037,0.48898262994942987
5.0,0.5037037037037037,0.4887894583697052,0.5037037037037037,0.48898262994942987
