Method,Model,Accuracy,Precision,Recall,F1
skb,ANN,0.7876543209876543,0.7919937883376038,0.7876543209876543,0.785244634859009
skb,CNN,0.762962962962963,0.7733789509953156,0.762962962962963,0.7625750417688609
