Accuracy,Precision,Recall,F1,Method,Model,Optimizer,TimeSec,SourceFile
0.8074074074074075,0.8103153604468212,0.8074074074074075,0.8067963520317449,fscs,Random Forest,Randomized,9.75406789779663,randomized_search_results.csv
0.7506172839506173,0.7549061465100424,0.7506172839506173,0.7513176232544557,fscs,Decision Tree,Randomized,0.095895767211914,randomized_search_results.csv
0.8074074074074075,0.8099932671223167,0.8074074074074075,0.8072669756779193,fscs,SVM,Randomized,3.2352333068847656,randomized_search_results.csv
0.8197530864197531,0.8246302923288871,0.8197530864197531,0.8190469976119586,fscs,Logistic Regression,Grid,0.0817971229553222,grid_search_results.csv
0.7901234567901234,0.7937686705519716,0.7901234567901234,0.7896386746164098,fscs,Gradient Boosting,Grid,11.1571147441864,grid_search_results.csv
0.7333333333333333,0.7388310000860125,0.7333333333333333,0.7336227250368675,fscs,KNN,Grid,0.1594107151031494,grid_search_results.csv
0.7802469135802469,0.7825856589490368,0.7802469135802469,0.7789285723999686,fscs,Random Forest,Grid,1.8198299407958984,grid_search_results.csv
0.725925925925926,0.7267046362287118,0.725925925925926,0.723288035204342,fscs,Decision Tree,Grid,0.0425319671630859,grid_search_results.csv
0.8123456790123457,0.8148891518562502,0.8123456790123457,0.8118711789720239,fscs,SVM,Grid,0.7901651859283447,grid_search_results.csv
0.8197530864197531,0.8246302923288871,0.8197530864197531,0.8190469976119586,fscs,Logistic Regression,Bayes,11.367051601409912,bayes_search_results.csv
0.7901234567901234,0.7949538562953197,0.7901234567901234,0.7893131638714531,fscs,Gradient Boosting,Bayes,123.24260377883913,bayes_search_results.csv
0.7481481481481481,0.7533512047258847,0.7481481481481481,0.7476250454716826,fscs,KNN,Bayes,14.55908751487732,bayes_search_results.csv
0.8,0.8028421806776758,0.8,0.7978711306140278,fscs,Random Forest,Bayes,33.47058320045471,bayes_search_results.csv
0.762962962962963,0.764331789333192,0.762962962962963,0.761988527776188,fscs,Decision Tree,Bayes,10.428710222244264,bayes_search_results.csv
0.8123456790123457,0.8145821251653247,0.8123456790123457,0.8122126285327993,fscs,SVM,Bayes,20.491766452789307,bayes_search_results.csv
0.8419753086419753,0.8407285815972938,0.8419753086419753,0.8409320388894963,etc,Logistic Regression,Randomized,1.0109901428222656,randomized_search_results.csv
0.7802469135802469,0.7827183361484419,0.7802469135802469,0.7805008540340379,etc,Gradient Boosting,Randomized,41.0195951461792,randomized_search_results.csv
0.7506172839506173,0.7481352273777991,0.7506172839506173,0.7476811686964944,etc,KNN,Randomized,0.2835729122161865,randomized_search_results.csv
0.8074074074074075,0.8092769486715504,0.8074074074074075,0.8072898231172049,etc,Random Forest,Randomized,9.469608545303345,randomized_search_results.csv
0.7185185185185186,0.7184492706639228,0.7185185185185186,0.717851220807784,etc,Decision Tree,Randomized,0.0994083881378173,randomized_search_results.csv
0.8074074074074075,0.8084233049512066,0.8074074074074075,0.8076891900965973,etc,SVM,Randomized,3.2987632751464844,randomized_search_results.csv
0.8419753086419753,0.8407285815972938,0.8419753086419753,0.8409320388894963,etc,Logistic Regression,Grid,0.0853612422943115,grid_search_results.csv
0.7802469135802469,0.7821259774406484,0.7802469135802469,0.780741083081455,etc,Gradient Boosting,Grid,10.633909702301024,grid_search_results.csv
0.762962962962963,0.7623881402672097,0.762962962962963,0.7607806230179112,etc,KNN,Grid,0.1395747661590576,grid_search_results.csv
0.782716049382716,0.7848687269026551,0.782716049382716,0.7831350532548509,etc,Random Forest,Grid,1.6468603610992432,grid_search_results.csv
0.7358024691358025,0.7377915817492338,0.7358024691358025,0.7365920687105927,etc,Decision Tree,Grid,0.0529365539550781,grid_search_results.csv
0.817283950617284,0.8168259971494506,0.817283950617284,0.8162557171619267,etc,SVM,Grid,0.6819548606872559,grid_search_results.csv
0.8419753086419753,0.8407285815972938,0.8419753086419753,0.8409320388894963,etc,Logistic Regression,Bayes,15.85917329788208,bayes_search_results.csv
0.7851851851851852,0.7870958948560733,0.7851851851851852,0.7854971970916214,etc,Gradient Boosting,Bayes,133.6378469467163,bayes_search_results.csv
0.762962962962963,0.7623881402672097,0.762962962962963,0.7607806230179112,etc,KNN,Bayes,15.384280681610107,bayes_search_results.csv
0.7950617283950617,0.7957730404206504,0.7950617283950617,0.7946851300680479,etc,Random Forest,Bayes,31.37681746482849,bayes_search_results.csv
0.6888888888888889,0.685354657687991,0.6888888888888889,0.6868007717537437,etc,Decision Tree,Bayes,14.74719762802124,bayes_search_results.csv
0.8123456790123457,0.8117199639236422,0.8123456790123457,0.8112356513931585,etc,SVM,Bayes,19.147173643112183,bayes_search_results.csv
0.817283950617284,0.8190286310747521,0.817283950617284,0.8177827403320362,pc,Logistic Regression,Randomized,0.9870212078094482,randomized_search_results.csv
0.7950617283950617,0.7948675999546607,0.7950617283950617,0.7948809960501153,pc,Gradient Boosting,Randomized,38.5551826953888,randomized_search_results.csv
0.7728395061728395,0.7748889243883763,0.7728395061728395,0.7710771399480506,pc,KNN,Randomized,0.3749661445617676,randomized_search_results.csv
0.7851851851851852,0.7875053736693608,0.7851851851851852,0.783606129673009,pc,Random Forest,Randomized,9.620262861251833,randomized_search_results.csv
0.6839506172839506,0.6885935088982599,0.6839506172839506,0.6817030304139333,pc,Decision Tree,Randomized,0.1064674854278564,randomized_search_results.csv
0.7925925925925926,0.7918160863699608,0.7925925925925926,0.7909120634122085,pc,SVM,Randomized,3.462589740753174,randomized_search_results.csv
0.817283950617284,0.8186726327148609,0.817283950617284,0.8174306846476589,pc,Logistic Regression,Grid,0.0859901905059814,grid_search_results.csv
0.7975308641975308,0.7977694957331583,0.7975308641975308,0.7971723727631476,pc,Gradient Boosting,Grid,10.64630651473999,grid_search_results.csv
0.7481481481481481,0.7481298160796871,0.7481481481481481,0.7466238123072174,pc,KNN,Grid,0.1744842529296875,grid_search_results.csv
0.7777777777777778,0.7778212808209966,0.7777777777777778,0.7769182565441901,pc,Random Forest,Grid,1.85445499420166,grid_search_results.csv
0.7037037037037037,0.70539542755631,0.7037037037037037,0.7029003934278131,pc,Decision Tree,Grid,0.0416035652160644,grid_search_results.csv
0.7950617283950617,0.7955825856732611,0.7950617283950617,0.7938015979532945,pc,SVM,Grid,0.730994462966919,grid_search_results.csv
0.817283950617284,0.819014139351832,0.817283950617284,0.8179392141796757,pc,Logistic Regression,Bayes,15.436972379684448,bayes_search_results.csv
0.7876543209876543,0.7889932549974388,0.7876543209876543,0.7870860031638266,pc,Gradient Boosting,Bayes,97.8306484222412,bayes_search_results.csv
0.745679012345679,0.7456859896080165,0.745679012345679,0.7438525007220511,pc,KNN,Bayes,16.996347427368164,bayes_search_results.csv
0.7753086419753087,0.7766712711157155,0.7753086419753087,0.7745789211061689,pc,Random Forest,Bayes,32.38784050941467,bayes_search_results.csv
0.691358024691358,0.6907785731836094,0.691358024691358,0.6901377076408949,pc,Decision Tree,Bayes,15.814459562301636,bayes_search_results.csv
0.7925925925925926,0.7919751473103671,0.7925925925925926,0.7913931796619648,pc,SVM,Bayes,18.792770385742188,bayes_search_results.csv
0.817283950617284,0.8190286310747521,0.817283950617284,0.8177827403320362,mi,Logistic Regression,Randomized,1.0042636394500732,randomized_search_results.csv
0.7950617283950617,0.7948675999546607,0.7950617283950617,0.7948809960501153,mi,Gradient Boosting,Randomized,40.86787104606629,randomized_search_results.csv
0.7728395061728395,0.7748889243883763,0.7728395061728395,0.7710771399480506,mi,KNN,Randomized,0.2893636226654053,randomized_search_results.csv
0.7654320987654321,0.7663089929880956,0.7654320987654321,0.7651915358159209,mi,Random Forest,Randomized,8.96863055229187,randomized_search_results.csv
0.6839506172839506,0.6885935088982599,0.6839506172839506,0.6817030304139333,mi,Decision Tree,Randomized,0.1067543029785156,randomized_search_results.csv
0.7925925925925926,0.7918160863699608,0.7925925925925926,0.7909120634122085,mi,SVM,Randomized,3.414855480194092,randomized_search_results.csv
0.817283950617284,0.8186726327148609,0.817283950617284,0.8174306846476589,mi,Logistic Regression,Grid,0.0830278396606445,grid_search_results.csv
0.7975308641975308,0.7977694957331583,0.7975308641975308,0.7971723727631476,mi,Gradient Boosting,Grid,10.99124312400818,grid_search_results.csv
0.7481481481481481,0.7481298160796871,0.7481481481481481,0.7466238123072174,mi,KNN,Grid,0.1401810646057129,grid_search_results.csv
0.7728395061728395,0.773462245365674,0.7728395061728395,0.7726195962300132,mi,Random Forest,Grid,1.8055312633514404,grid_search_results.csv
0.6987654320987654,0.6984725156399261,0.6987654320987654,0.6975132202670312,mi,Decision Tree,Grid,0.0443456172943115,grid_search_results.csv
0.7950617283950617,0.7955825856732611,0.7950617283950617,0.7938015979532945,mi,SVM,Grid,0.6347084045410156,grid_search_results.csv
0.817283950617284,0.819014139351832,0.817283950617284,0.8179392141796757,mi,Logistic Regression,Bayes,15.640211820602415,bayes_search_results.csv
0.8098765432098766,0.81060021651909,0.8098765432098766,0.8101218742209426,mi,Gradient Boosting,Bayes,123.81293964385986,bayes_search_results.csv
0.745679012345679,0.7456859896080165,0.745679012345679,0.7438525007220511,mi,KNN,Bayes,17.181726694107056,bayes_search_results.csv
0.7950617283950617,0.797412755957797,0.7950617283950617,0.7946259321776563,mi,Random Forest,Bayes,31.233863353729248,bayes_search_results.csv
0.6987654320987654,0.6984725156399261,0.6987654320987654,0.6975132202670312,mi,Decision Tree,Bayes,10.256047248840332,bayes_search_results.csv
0.7925925925925926,0.7919751473103671,0.7925925925925926,0.7913931796619648,mi,SVM,Bayes,15.94938039779663,bayes_search_results.csv
0.8395061728395061,0.8427692843089194,0.8395061728395061,0.8396011896468398,mir,Logistic Regression,Randomized,1.0732157230377195,randomized_search_results.csv
0.7975308641975308,0.7995045734728274,0.7975308641975308,0.7980885271334799,mir,Gradient Boosting,Randomized,42.55187129974365,randomized_search_results.csv
0.7901234567901234,0.7922709993679083,0.7901234567901234,0.7891748505309285,mir,KNN,Randomized,0.2853574752807617,randomized_search_results.csv
0.8222222222222222,0.82360517056305,0.8222222222222222,0.8224844808802569,mir,Random Forest,Randomized,10.056008338928224,randomized_search_results.csv
0.6938271604938272,0.7009064018678354,0.6938271604938272,0.6962676501744595,mir,Decision Tree,Randomized,0.1075124740600586,randomized_search_results.csv
0.7950617283950617,0.7965930619717834,0.7950617283950617,0.7955214084048549,mir,SVM,Randomized,3.2584030628204346,randomized_search_results.csv
0.8444444444444444,0.8473280919905855,0.8444444444444444,0.8446967213181774,mir,Logistic Regression,Grid,0.0852746963500976,grid_search_results.csv
0.7925925925925926,0.7936894357254117,0.7925925925925926,0.7928623512840087,mir,Gradient Boosting,Grid,11.327799558639526,grid_search_results.csv
0.7580246913580246,0.7561618442645058,0.7580246913580246,0.7556695265010736,mir,KNN,Grid,0.1390821933746338,grid_search_results.csv
0.817283950617284,0.8185131329718739,0.817283950617284,0.8174683918778176,mir,Random Forest,Grid,1.91023850440979,grid_search_results.csv
0.7160493827160493,0.7175545878949072,0.7160493827160493,0.7156648827256382,mir,Decision Tree,Grid,0.0429394245147705,grid_search_results.csv
0.8246913580246914,0.8279169308495357,0.8246913580246914,0.8255272738383632,mir,SVM,Grid,0.667992353439331,grid_search_results.csv
0.8444444444444444,0.8473280919905855,0.8444444444444444,0.8446967213181774,mir,Logistic Regression,Bayes,12.340874910354614,bayes_search_results.csv
0.8049382716049382,0.8057397210950358,0.8049382716049382,0.8045123286357617,mir,Gradient Boosting,Bayes,119.09932255744934,bayes_search_results.csv
0.7851851851851852,0.78694233271452,0.7851851851851852,0.7831335330641975,mir,KNN,Bayes,11.60376787185669,bayes_search_results.csv
0.8246913580246914,0.8252022670429604,0.8246913580246914,0.8246312637276695,mir,Random Forest,Bayes,33.97497820854187,bayes_search_results.csv
0.7333333333333333,0.7371189999034911,0.7333333333333333,0.7349168507053812,mir,Decision Tree,Bayes,14.578022480010986,bayes_search_results.csv
0.8271604938271605,0.8312214967739381,0.8271604938271605,0.8279615273253312,mir,SVM,Bayes,15.976926326751707,bayes_search_results.csv
0.7925925925925926,0.7946889804976945,0.7925925925925926,0.792786493837252,mu,Logistic Regression,Randomized,1.1547038555145264,randomized_search_results.csv
0.8098765432098766,0.8124433107254014,0.8098765432098766,0.8098998084511807,mu,Gradient Boosting,Randomized,40.95576572418213,randomized_search_results.csv
0.7185185185185186,0.7151646977421345,0.7185185185185186,0.7146612894749471,mu,KNN,Randomized,0.3077878952026367,randomized_search_results.csv
0.7654320987654321,0.7718816323816748,0.7654320987654321,0.7669116273134882,mu,Random Forest,Randomized,9.348068475723268,randomized_search_results.csv
0.7061728395061728,0.7035782099548878,0.7061728395061728,0.7036054241480598,mu,Decision Tree,Randomized,0.1039144992828369,randomized_search_results.csv
0.7901234567901234,0.7931907145240479,0.7901234567901234,0.7908883770814427,mu,SVM,Randomized,3.6853840351104736,randomized_search_results.csv
0.7925925925925926,0.7946889804976945,0.7925925925925926,0.792786493837252,mu,Logistic Regression,Grid,0.0870518684387207,grid_search_results.csv
0.8049382716049382,0.8073430230861279,0.8049382716049382,0.805639380382641,mu,Gradient Boosting,Grid,11.163178205490112,grid_search_results.csv
0.7160493827160493,0.7112502949531768,0.7160493827160493,0.7105719883430233,mu,KNN,Grid,0.1536803245544433,grid_search_results.csv
0.7975308641975308,0.8008397434696751,0.7975308641975308,0.7981008151074885,mu,Random Forest,Grid,1.8193325996398928,grid_search_results.csv
0.7111111111111111,0.710128696202973,0.7111111111111111,0.7105266429471088,mu,Decision Tree,Grid,0.0454401969909668,grid_search_results.csv
0.7925925925925926,0.7960146673657253,0.7925925925925926,0.7935579700444791,mu,SVM,Grid,0.7638826370239258,grid_search_results.csv
0.7925925925925926,0.7946889804976945,0.7925925925925926,0.792786493837252,mu,Logistic Regression,Bayes,15.6791250705719,bayes_search_results.csv
0.8024691358024691,0.8053795164035032,0.8024691358024691,0.8030482379496504,mu,Gradient Boosting,Bayes,130.89422464370728,bayes_search_results.csv
0.7185185185185186,0.7151646977421345,0.7185185185185186,0.7146612894749471,mu,KNN,Bayes,16.963109731674194,bayes_search_results.csv
0.7802469135802469,0.7862870691968641,0.7802469135802469,0.7813602166370831,mu,Random Forest,Bayes,33.71145296096802,bayes_search_results.csv
0.7185185185185186,0.7157821176113859,0.7185185185185186,0.7165493243054385,mu,Decision Tree,Bayes,15.114895582199097,bayes_search_results.csv
