Accuracy,Precision,Recall,F1,Method,Model,Optimizer,TimeSec,SourceFile
0.8,0.8055832331840197,0.8,0.7990727363804724,fscs,Random Forest,Randomized,10.339216470718384,randomized_search_results.csv
0.7506172839506173,0.7555151620239011,0.7506172839506173,0.7515909616063425,fscs,Decision Tree,Randomized,0.1029779911041259,randomized_search_results.csv
0.7777777777777778,0.7799152112693264,0.7777777777777778,0.7769338982145009,fscs,SVM,Randomized,3.843365430831909,randomized_search_results.csv
0.8197530864197531,0.8230643106543206,0.8197530864197531,0.8201039777031345,fscs,Logistic Regression,Grid,0.0809752941131591,grid_search_results.csv
0.7876543209876543,0.7912946790380925,0.7876543209876543,0.7859002979595634,fscs,Gradient Boosting,Grid,12.006664514541626,grid_search_results.csv
0.7679012345679013,0.7760397880711475,0.7679012345679013,0.7675053072651045,fscs,KNN,Grid,0.1669561862945556,grid_search_results.csv
0.7753086419753087,0.779227851901406,0.7753086419753087,0.7743982301603045,fscs,Random Forest,Grid,1.756917953491211,grid_search_results.csv
0.7012345679012346,0.7257542603661743,0.7012345679012346,0.70678965403314,fscs,Decision Tree,Grid,0.0383942127227783,grid_search_results.csv
0.8,0.8023881561584992,0.8,0.7993949919787962,fscs,SVM,Grid,0.6908981800079346,grid_search_results.csv
0.8197530864197531,0.8230643106543206,0.8197530864197531,0.8201039777031345,fscs,Logistic Regression,Bayes,11.473174333572388,bayes_search_results.csv
0.7975308641975308,0.8020613694206599,0.7975308641975308,0.7965404014797809,fscs,Gradient Boosting,Bayes,121.75880241394044,bayes_search_results.csv
0.7654320987654321,0.7714720050002701,0.7654320987654321,0.7650111004555679,fscs,KNN,Bayes,13.294257164001465,bayes_search_results.csv
0.7876543209876543,0.7919796259623121,0.7876543209876543,0.7871566821252356,fscs,Random Forest,Bayes,32.57692670822144,bayes_search_results.csv
0.7728395061728395,0.773382351581754,0.7728395061728395,0.7720315992714339,fscs,Decision Tree,Bayes,9.298353433609009,bayes_search_results.csv
