Accuracy,Precision,Recall,F1,Method,Model,Optimizer,TimeSec
0.8444444444444444,0.8473280919905855,0.8444444444444444,0.8446967213181774,mir,Logistic Regression,Grid,0.07083678245544434
0.7925925925925926,0.7936894357254117,0.7925925925925926,0.7928623512840087,mir,Gradient Boosting,Grid,12.361544847488403
0.7580246913580246,0.7561618442645058,0.7580246913580246,0.7556695265010736,mir,KNN,Grid,0.13871335983276367
0.817283950617284,0.8185131329718739,0.817283950617284,0.8174683918778176,mir,Random Forest,Grid,1.6414620876312256
0.7160493827160493,0.7175545878949072,0.7160493827160493,0.7156648827256382,mir,Decision Tree,Grid,0.041699886322021484
0.8246913580246914,0.8279169308495357,0.8246913580246914,0.8255272738383632,mir,SVM,Grid,0.5664119720458984
